month_year,vehicle_class,ev_sales_quantity
2020-03,Ambulance,0
2020-03,Animal Ambulance,0
2020-03,Armoured/Specialised Vehicle,0
2020-03,Articulated Vehicle,0
2020-03,Auxiliary Trailer,0
2020-03,Breakdown Van,0
2020-03,Bus,7
2020-03,Camper Van / Trailer,0
2020-03,Camper Van / Trailer (Private Use),0
2020-03,Cash Van,0
2020-03,Construction Equipment Vehicle,0
2020-03,Construction Equipment Vehicle (Commercial),0
2020-03,Crane Mounted Vehicle,0
2020-03,Dumper,0
2020-03,E-Rickshaw With Cart (G),367
2020-03,E-Rickshaw(P),10141
2020-03,Earth Moving Equipment,0
2020-03,Educational Institution Bus,0
2020-03,Excavator (Commercial),0
2020-03,Excavator (Nt),0
2020-03,Fire Fighting Vehicle,0
2020-03,Fire Tenders,0
2020-03,Fork Lift,0
2020-03,Goods Carrier,2
2020-03,Harvester,0
2020-03,Hearses,0
2020-03,Library Van,0
2020-03,Luxury Cab,11
2020-03,M-Cycle/Scooter,2627
2020-03,M-Cycle/Scooter-With Side Car,2
2020-03,Maxi Cab,0
2020-03,Mobile Canteen,0
2020-03,Mobile Clinic,0
2020-03,Mobile Workshop,0
2020-03,Moped,84
2020-03,Motor Cab,184
2020-03,Motor Car,230
2020-03,Motor Cycle/Scooter-Sidecar(T),0
2020-03,Motor Cycle/Scooter-Used For Hire,37
2020-03,Motorised Cycle (Cc > 25Cc),133
2020-03,Omni Bus,0
2020-03,Omni Bus (Private Use),0
2020-03,Power Tiller,0
2020-03,Power Tiller (Commercial),0
2020-03,Private Service Vehicle,0
2020-03,Private Service Vehicle (Individual Use),0
2020-03,Quadricycle (Commercial),0
2020-03,Quadricycle (Private),0
2020-03,Recovery Vehicle,0
2020-03,Road Roller,0
2020-03,Semi-Trailer (Commercial),0
2020-03,Three Wheeler (Goods),28
2020-03,Three Wheeler (Passenger),204
2020-03,Three Wheeler (Personal),8
2020-03,Tow Truck,0
2020-03,Tower Wagon,0
2020-03,Tractor (Commercial),0
2020-03,Tractor-Trolley(Commercial),1
2020-03,Trailer (Agricultural),0
2020-03,Trailer (Commercial),0
2020-03,Trailer For Personal Use,0
2020-03,Vehicle Fitted With Compressor,0
2020-03,Vehicle Fitted With Generator,0
2020-03,Vehicle Fitted With Rig,0
2020-03,X-Ray Van,0
2020-04,Adapted Vehicle,0
2020-04,Agricultural Tractor,0
2020-04,Ambulance,0
2020-04,Animal Ambulance,0
2020-04,Articulated Vehicle,0
2020-04,Bus,0
2020-04,Camper Van / Trailer,0
2020-04,Camper Van / Trailer (Private Use),0
2020-04,Cash Van,0
2020-04,Construction Equipment Vehicle,0
2020-04,Construction Equipment Vehicle (Commercial),0
2020-04,Crane Mounted Vehicle,0
2020-04,Dumper,0
2020-04,E-Rickshaw With Cart (G),63
2020-04,E-Rickshaw(P),803
2020-04,Earth Moving Equipment,0
2020-04,Educational Institution Bus,0
2020-04,Excavator (Commercial),0
2020-04,Excavator (Nt),0
2020-04,Fire Fighting Vehicle,0
2020-04,Fire Tenders,0
2020-04,Fork Lift,0
2020-04,Goods Carrier,0
2020-04,Harvester,0
2020-04,Hearses,0
2020-04,Luxury Cab,0
2020-04,M-Cycle/Scooter,79
2020-04,M-Cycle/Scooter-With Side Car,0
2020-04,Maxi Cab,0
2020-04,Mobile Canteen,0
2020-04,Mobile Clinic,0
2020-04,Mobile Workshop,0
2020-04,Moped,4
2020-04,Motor Cab,1
2020-04,Motor Car,2
2020-04,Motor Cycle/Scooter-Sidecar(T),0
2020-04,Motor Cycle/Scooter-Used For Hire,0
2020-04,Motorised Cycle (Cc > 25Cc),2
2020-04,Omni Bus,0
2020-04,Omni Bus (Private Use),0
2020-04,Private Service Vehicle,0
2020-04,Private Service Vehicle (Individual Use),0
2020-04,Quadricycle (Commercial),0
2020-04,Quadricycle (Private),0
2020-04,Recovery Vehicle,0
2020-04,Road Roller,0
2020-04,Snorked Ladders,0
2020-04,Three Wheeler (Goods),0
2020-04,Three Wheeler (Passenger),21
2020-04,Three Wheeler (Personal),0
2020-04,Tow Truck,0
2020-04,Tractor (Commercial),0
2020-04,Tractor-Trolley(Commercial),0
2020-04,Trailer (Agricultural),0
2020-04,Trailer (Commercial),0
2020-04,Vehicle Fitted With Compressor,0
2020-04,Vehicle Fitted With Generator,0
2020-04,Vehicle Fitted With Rig,0
2020-05,Adapted Vehicle,0
2020-05,Agricultural Tractor,0
2020-05,Ambulance,0
2020-05,Animal Ambulance,0
2020-05,Articulated Vehicle,0
2020-05,Bus,0
2020-05,Camper Van / Trailer,0
2020-05,Construction Equipment Vehicle,0
2020-05,Construction Equipment Vehicle (Commercial),0
2020-05,Crane Mounted Vehicle,0
2020-05,Dumper,0
2020-05,E-Rickshaw With Cart (G),30
2020-05,E-Rickshaw(P),593
2020-05,Earth Moving Equipment,0
2020-05,Excavator (Commercial),0
2020-05,Excavator (Nt),0
2020-05,Fork Lift,1
2020-05,Goods Carrier,0
2020-05,Harvester,0
2020-05,Hearses,0
2020-05,Luxury Cab,0
2020-05,M-Cycle/Scooter,532
2020-05,M-Cycle/Scooter-With Side Car,0
2020-05,Maxi Cab,0
2020-05,Moped,10
2020-05,Motor Cab,23
2020-05,Motor Car,60
2020-05,Motor Cycle/Scooter-Used For Hire,0
2020-05,Motorised Cycle (Cc > 25Cc),16
2020-05,Omni Bus,0
2020-05,Omni Bus (Private Use),0
2020-05,Power Tiller,0
2020-05,Private Service Vehicle,0
2020-05,Private Service Vehicle (Individual Use),0
2020-05,Road Roller,0
2020-05,Three Wheeler (Goods),15
2020-05,Three Wheeler (Passenger),30
2020-05,Three Wheeler (Personal),1
2020-05,Tractor (Commercial),0
2020-05,Tractor-Trolley(Commercial),0
2020-05,Trailer (Agricultural),0
2020-05,Trailer (Commercial),0
2020-05,Vehicle Fitted With Rig,0
2020-06,Adapted Vehicle,0
2020-06,Agricultural Tractor,0
2020-06,Ambulance,0
2020-06,Animal Ambulance,0
2020-06,Articulated Vehicle,0
2020-06,Bus,0
2020-06,Camper Van / Trailer,0
2020-06,Camper Van / Trailer (Private Use),0
2020-06,Cash Van,0
2020-06,Construction Equipment Vehicle,0
2020-06,Construction Equipment Vehicle (Commercial),0
2020-06,Crane Mounted Vehicle,0
2020-06,Dumper,0
2020-06,E-Rickshaw With Cart (G),347
2020-06,E-Rickshaw(P),4258
2020-06,Earth Moving Equipment,0
2020-06,Educational Institution Bus,0
2020-06,Excavator (Commercial),0
2020-06,Excavator (Nt),0
2020-06,Fork Lift,0
2020-06,Goods Carrier,0
2020-06,Harvester,0
2020-06,Luxury Cab,0
2020-06,M-Cycle/Scooter,1355
2020-06,M-Cycle/Scooter-With Side Car,0
2020-06,Maxi Cab,0
2020-06,Moped,83
2020-06,Motor Cab,55
2020-06,Motor Car,240
2020-06,Motor Cycle/Scooter-Used For Hire,35
2020-06,Motorised Cycle (Cc > 25Cc),38
2020-06,Omni Bus,0
2020-06,Omni Bus (Private Use),0
2020-06,Private Service Vehicle,0
2020-06,Private Service Vehicle (Individual Use),0
2020-06,Recovery Vehicle,0
2020-06,Road Roller,0
2020-06,Three Wheeler (Goods),15
2020-06,Three Wheeler (Passenger),55
2020-06,Three Wheeler (Personal),5
2020-06,Tractor (Commercial),0
2020-06,Tractor-Trolley(Commercial),0
2020-06,Trailer (Agricultural),0
2020-06,Trailer (Commercial),0
2020-06,Trailer For Personal Use,0
2020-06,Vehicle Fitted With Compressor,0
2020-06,Vehicle Fitted With Generator,0
2020-06,Vehicle Fitted With Rig,0
2020-07,Adapted Vehicle,0
2020-07,Agricultural Tractor,0
2020-07,Ambulance,0
2020-07,Animal Ambulance,0
2020-07,Articulated Vehicle,0
2020-07,Bus,0
2020-07,Camper Van / Trailer,0
2020-07,Camper Van / Trailer (Private Use),0
2020-07,Construction Equipment Vehicle,0
2020-07,Construction Equipment Vehicle (Commercial),0
2020-07,Crane Mounted Vehicle,0
2020-07,Dumper,0
2020-07,E-Rickshaw With Cart (G),487
2020-07,E-Rickshaw(P),5355
2020-07,Earth Moving Equipment,0
2020-07,Educational Institution Bus,0
2020-07,Excavator (Commercial),0
2020-07,Excavator (Nt),0
2020-07,Fire Fighting Vehicle,0
2020-07,Fork Lift,0
2020-07,Goods Carrier,1
2020-07,Harvester,0
2020-07,Hearses,0
2020-07,Luxury Cab,1
2020-07,M-Cycle/Scooter,1336
2020-07,M-Cycle/Scooter-With Side Car,0
2020-07,Maxi Cab,0
2020-07,Mobile Workshop,0
2020-07,Modular Hydraulic Trailer,0
2020-07,Moped,79
2020-07,Motor Cab,6
2020-07,Motor Car,351
2020-07,Motor Cycle/Scooter-Used For Hire,5
2020-07,Motorised Cycle (Cc > 25Cc),68
2020-07,Omni Bus,0
2020-07,Omni Bus (Private Use),0
2020-07,Private Service Vehicle,0
2020-07,Private Service Vehicle (Individual Use),0
2020-07,Recovery Vehicle,0
2020-07,Road Roller,0
2020-07,Three Wheeler (Goods),24
2020-07,Three Wheeler (Passenger),86
2020-07,Three Wheeler (Personal),0
2020-07,Tow Truck,0
2020-07,Tractor (Commercial),0
2020-07,Tractor-Trolley(Commercial),0
2020-07,Trailer (Agricultural),0
2020-07,Trailer (Commercial),0
2020-07,Trailer For Personal Use,0
2020-07,Vehicle Fitted With Compressor,0
2020-07,Vehicle Fitted With Generator,0
2020-07,Vehicle Fitted With Rig,0
2020-08,Adapted Vehicle,0
2020-08,Agricultural Tractor,0
2020-08,Ambulance,0
2020-08,Animal Ambulance,0
2020-08,Articulated Vehicle,0
2020-08,Auxiliary Trailer,0
2020-08,Bus,0
2020-08,Camper Van / Trailer,0
2020-08,Camper Van / Trailer (Private Use),0
2020-08,Cash Van,0
2020-08,Construction Equipment Vehicle,0
2020-08,Construction Equipment Vehicle (Commercial),0
2020-08,Crane Mounted Vehicle,0
2020-08,Dumper,0
2020-08,E-Rickshaw With Cart (G),653
2020-08,E-Rickshaw(P),5242
2020-08,Earth Moving Equipment,0
2020-08,Educational Institution Bus,0
2020-08,Excavator (Commercial),0
2020-08,Excavator (Nt),0
2020-08,Fire Fighting Vehicle,0
2020-08,Fork Lift,0
2020-08,Goods Carrier,0
2020-08,Harvester,0
2020-08,Hearses,0
2020-08,Luxury Cab,0
2020-08,M-Cycle/Scooter,1907
2020-08,M-Cycle/Scooter-With Side Car,0
2020-08,Maxi Cab,0
2020-08,Mobile Clinic,0
2020-08,Mobile Workshop,0
2020-08,Moped,104
2020-08,Motor Cab,7
2020-08,Motor Car,363
2020-08,Motor Cycle/Scooter-Sidecar(T),0
2020-08,Motor Cycle/Scooter-Used For Hire,1
2020-08,Motorised Cycle (Cc > 25Cc),103
2020-08,Omni Bus,0
2020-08,Omni Bus (Private Use),0
2020-08,Power Tiller,0
2020-08,Private Service Vehicle,0
2020-08,Private Service Vehicle (Individual Use),1
2020-08,Recovery Vehicle,0
2020-08,Road Roller,0
2020-08,Three Wheeler (Goods),87
2020-08,Three Wheeler (Passenger),82
2020-08,Three Wheeler (Personal),8
2020-08,Tower Wagon,0
2020-08,Tractor (Commercial),0
2020-08,Tractor-Trolley(Commercial),0
2020-08,Trailer (Agricultural),0
2020-08,Trailer (Commercial),0
2020-08,Vehicle Fitted With Compressor,0
2020-08,Vehicle Fitted With Rig,0
2020-09,Adapted Vehicle,0
2020-09,Agricultural Tractor,0
2020-09,Ambulance,0
2020-09,Animal Ambulance,0
2020-09,Articulated Vehicle,0
2020-09,Auxiliary Trailer,0
2020-09,Breakdown Van,0
2020-09,Bus,1
2020-09,Camper Van / Trailer,0
2020-09,Camper Van / Trailer (Private Use),0
2020-09,Cash Van,0
2020-09,Construction Equipment Vehicle,0
2020-09,Construction Equipment Vehicle (Commercial),0
2020-09,Crane Mounted Vehicle,0
2020-09,Dumper,0
2020-09,E-Rickshaw With Cart (G),670
2020-09,E-Rickshaw(P),7108
2020-09,Earth Moving Equipment,0
2020-09,Educational Institution Bus,0
2020-09,Excavator (Commercial),0
2020-09,Excavator (Nt),0
2020-09,Fire Fighting Vehicle,0
2020-09,Fire Tenders,0
2020-09,Fork Lift,0
2020-09,Goods Carrier,4
2020-09,Harvester,0
2020-09,Hearses,0
2020-09,Luxury Cab,0
2020-09,M-Cycle/Scooter,2805
2020-09,M-Cycle/Scooter-With Side Car,3
2020-09,Maxi Cab,0
2020-09,Mobile Canteen,0
2020-09,Mobile Clinic,0
2020-09,Mobile Workshop,0
2020-09,Moped,167
2020-09,Motor Cab,17
2020-09,Motor Car,319
2020-09,Motor Cycle/Scooter-Sidecar(T),0
2020-09,Motor Cycle/Scooter-Used For Hire,0
2020-09,Motorised Cycle (Cc > 25Cc),114
2020-09,Omni Bus,0
2020-09,Omni Bus (Private Use),0
2020-09,Power Tiller,0
2020-09,Private Service Vehicle,0
2020-09,Private Service Vehicle (Individual Use),0
2020-09,Recovery Vehicle,0
2020-09,Road Roller,0
2020-09,Three Wheeler (Goods),16
2020-09,Three Wheeler (Passenger),124
2020-09,Three Wheeler (Personal),7
2020-09,Tow Truck,0
2020-09,Tractor (Commercial),0
2020-09,Tractor-Trolley(Commercial),0
2020-09,Trailer (Agricultural),0
2020-09,Trailer (Commercial),0
2020-09,Trailer For Personal Use,0
2020-09,Vehicle Fitted With Compressor,0
2020-09,Vehicle Fitted With Generator,0
2020-09,Vehicle Fitted With Rig,0
2020-10,Adapted Vehicle,0
2020-10,Agricultural Tractor,0
2020-10,Ambulance,0
2020-10,Animal Ambulance,0
2020-10,Articulated Vehicle,0
2020-10,Breakdown Van,0
2020-10,Bus,8
2020-10,Camper Van / Trailer,0
2020-10,Camper Van / Trailer (Private Use),0
2020-10,Cash Van,0
2020-10,Construction Equipment Vehicle,0
2020-10,Construction Equipment Vehicle (Commercial),0
2020-10,Crane Mounted Vehicle,0
2020-10,Dumper,0
2020-10,E-Rickshaw With Cart (G),699
2020-10,E-Rickshaw(P),7147
2020-10,Earth Moving Equipment,0
2020-10,Educational Institution Bus,0
2020-10,Excavator (Commercial),0
2020-10,Excavator (Nt),0
2020-10,Fire Fighting Vehicle,0
2020-10,Fire Tenders,0
2020-10,Fork Lift,1
2020-10,Goods Carrier,0
2020-10,Harvester,0
2020-10,Hearses,0
2020-10,Luxury Cab,0
2020-10,M-Cycle/Scooter,2305
2020-10,M-Cycle/Scooter-With Side Car,0
2020-10,Maxi Cab,0
2020-10,Mobile Canteen,0
2020-10,Mobile Clinic,0
2020-10,Mobile Workshop,0
2020-10,Moped,117
2020-10,Motor Cab,6
2020-10,Motor Car,455
2020-10,Motor Cycle/Scooter-Sidecar(T),0
2020-10,Motor Cycle/Scooter-Used For Hire,420
2020-10,Motorised Cycle (Cc > 25Cc),110
2020-10,Omni Bus,0
2020-10,Omni Bus (Private Use),0
2020-10,Power Tiller,0
2020-10,Private Service Vehicle,0
2020-10,Private Service Vehicle (Individual Use),0
2020-10,Quadricycle (Commercial),0
2020-10,Recovery Vehicle,0
2020-10,Road Roller,0
2020-10,Three Wheeler (Goods),28
2020-10,Three Wheeler (Passenger),148
2020-10,Three Wheeler (Personal),5
2020-10,Tow Truck,0
2020-10,Tower Wagon,0
2020-10,Tractor (Commercial),0
2020-10,Tractor-Trolley(Commercial),0
2020-10,Trailer (Agricultural),1
2020-10,Trailer (Commercial),0
2020-10,Trailer For Personal Use,0
2020-10,Vehicle Fitted With Compressor,0
2020-10,Vehicle Fitted With Generator,0
2020-10,Vehicle Fitted With Rig,0
2020-11,Adapted Vehicle,0
2020-11,Agricultural Tractor,0
2020-11,Ambulance,0
2020-11,Animal Ambulance,0
2020-11,Articulated Vehicle,0
2020-11,Breakdown Van,0
2020-11,Bus,34
2020-11,Camper Van / Trailer,0
2020-11,Camper Van / Trailer (Private Use),0
2020-11,Cash Van,0
2020-11,Construction Equipment Vehicle,0
2020-11,Construction Equipment Vehicle (Commercial),0
2020-11,Crane Mounted Vehicle,0
2020-11,Dumper,0
2020-11,E-Rickshaw With Cart (G),721
2020-11,E-Rickshaw(P),7678
2020-11,Earth Moving Equipment,1
2020-11,Educational Institution Bus,0
2020-11,Excavator (Commercial),0
2020-11,Excavator (Nt),0
2020-11,Fire Tenders,0
2020-11,Fork Lift,15
2020-11,Goods Carrier,1
2020-11,Harvester,0
2020-11,Hearses,0
2020-11,Luxury Cab,2
2020-11,M-Cycle/Scooter,3561
2020-11,M-Cycle/Scooter-With Side Car,0
2020-11,Maxi Cab,1
2020-11,Mobile Clinic,0
2020-11,Mobile Workshop,0
2020-11,Moped,173
2020-11,Motor Cab,50
2020-11,Motor Car,515
2020-11,Motor Cycle/Scooter-Sidecar(T),0
2020-11,Motor Cycle/Scooter-Used For Hire,301
2020-11,Motorised Cycle (Cc > 25Cc),153
2020-11,Omni Bus,0
2020-11,Omni Bus (Private Use),0
2020-11,Power Tiller,0
2020-11,Private Service Vehicle,0
2020-11,Private Service Vehicle (Individual Use),0
2020-11,Recovery Vehicle,0
2020-11,Road Roller,0
2020-11,Three Wheeler (Goods),39
2020-11,Three Wheeler (Passenger),139
2020-11,Three Wheeler (Personal),5
2020-11,Tow Truck,0
2020-11,Tractor (Commercial),0
2020-11,Tractor-Trolley(Commercial),0
2020-11,Trailer (Agricultural),1
2020-11,Trailer (Commercial),0
2020-11,Trailer For Personal Use,0
2020-11,Vehicle Fitted With Compressor,0
2020-11,Vehicle Fitted With Generator,0
2020-11,Vehicle Fitted With Rig,0
2020-12,Adapted Vehicle,1
2020-12,Agricultural Tractor,1
2020-12,Ambulance,0
2020-12,Animal Ambulance,0
2020-12,Articulated Vehicle,0
2020-12,Bus,6
2020-12,Camper Van / Trailer,0
2020-12,Camper Van / Trailer (Private Use),0
2020-12,Cash Van,0
2020-12,Construction Equipment Vehicle,0
2020-12,Construction Equipment Vehicle (Commercial),0
2020-12,Crane Mounted Vehicle,0
2020-12,Dumper,0
2020-12,E-Rickshaw With Cart (G),903
2020-12,E-Rickshaw(P),9207
2020-12,Earth Moving Equipment,0
2020-12,Educational Institution Bus,0
2020-12,Excavator (Commercial),0
2020-12,Excavator (Nt),0
2020-12,Fire Fighting Vehicle,0
2020-12,Fire Tenders,0
2020-12,Fork Lift,3
2020-12,Goods Carrier,3
2020-12,Harvester,0
2020-12,Hearses,0
2020-12,Library Van,0
2020-12,Luxury Cab,0
2020-12,M-Cycle/Scooter,4197
2020-12,M-Cycle/Scooter-With Side Car,0
2020-12,Maxi Cab,0
2020-12,Mobile Canteen,0
2020-12,Mobile Clinic,0
2020-12,Mobile Workshop,0
2020-12,Moped,177
2020-12,Motor Cab,22
2020-12,Motor Car,502
2020-12,Motor Cycle/Scooter-Sidecar(T),1
2020-12,Motor Cycle/Scooter-Used For Hire,383
2020-12,Motorised Cycle (Cc > 25Cc),190
2020-12,Omni Bus,4
2020-12,Omni Bus (Private Use),0
2020-12,Power Tiller,0
2020-12,Private Service Vehicle,0
2020-12,Private Service Vehicle (Individual Use),0
2020-12,Recovery Vehicle,0
2020-12,Road Roller,0
2020-12,Three Wheeler (Goods),68
2020-12,Three Wheeler (Passenger),186
2020-12,Three Wheeler (Personal),6
2020-12,Tow Truck,0
2020-12,Tractor (Commercial),0
2020-12,Tractor-Trolley(Commercial),0
2020-12,Trailer (Agricultural),0
2020-12,Trailer (Commercial),0
2020-12,Trailer For Personal Use,0
2020-12,Vehicle Fitted With Compressor,0
2020-12,Vehicle Fitted With Generator,0
2020-12,Vehicle Fitted With Rig,0
2021-01,Adapted Vehicle,0
2021-01,Agricultural Tractor,0
2021-01,Ambulance,0
2021-01,Animal Ambulance,0
2021-01,Articulated Vehicle,0
2021-01,Auxiliary Trailer,0
2021-01,Bus,39
2021-01,Camper Van / Trailer,0
2021-01,Camper Van / Trailer (Private Use),0
2021-01,Cash Van,0
2021-01,Construction Equipment Vehicle,0
2021-01,Construction Equipment Vehicle (Commercial),0
2021-01,Crane Mounted Vehicle,0
2021-01,Dumper,0
2021-01,E-Rickshaw With Cart (G),697
2021-01,E-Rickshaw(P),10055
2021-01,Earth Moving Equipment,0
2021-01,Educational Institution Bus,0
2021-01,Excavator (Commercial),0
2021-01,Excavator (Nt),0
2021-01,Fire Fighting Vehicle,0
2021-01,Fire Tenders,0
2021-01,Fork Lift,1
2021-01,Goods Carrier,5
2021-01,Harvester,0
2021-01,Hearses,0
2021-01,Library Van,0
2021-01,Luxury Cab,3
2021-01,M-Cycle/Scooter,4545
2021-01,M-Cycle/Scooter-With Side Car,6
2021-01,Maxi Cab,0
2021-01,Mobile Canteen,0
2021-01,Mobile Clinic,0
2021-01,Mobile Workshop,0
2021-01,Moped,243
2021-01,Motor Cab,70
2021-01,Motor Car,578
2021-01,Motor Cycle/Scooter-Sidecar(T),0
2021-01,Motor Cycle/Scooter-Used For Hire,360
2021-01,Motorised Cycle (Cc > 25Cc),165
2021-01,Omni Bus,0
2021-01,Omni Bus (Private Use),0
2021-01,Power Tiller,0
2021-01,Private Service Vehicle,0
2021-01,Private Service Vehicle (Individual Use),0
2021-01,Recovery Vehicle,0
2021-01,Road Roller,0
2021-01,Semi-Trailer (Commercial),0
2021-01,Snorked Ladders,0
2021-01,Three Wheeler (Goods),88
2021-01,Three Wheeler (Passenger),166
2021-01,Three Wheeler (Personal),4
2021-01,Tow Truck,0
2021-01,Tractor (Commercial),0
2021-01,Tractor-Trolley(Commercial),0
2021-01,Trailer (Agricultural),0
2021-01,Trailer (Commercial),0
2021-01,Trailer For Personal Use,0
2021-01,Vehicle Fitted With Compressor,0
2021-01,Vehicle Fitted With Generator,0
2021-01,Vehicle Fitted With Rig,0
2021-02,Adapted Vehicle,0
2021-02,Agricultural Tractor,0
2021-02,Ambulance,0
2021-02,Animal Ambulance,0
2021-02,Articulated Vehicle,0
2021-02,Breakdown Van,0
2021-02,Bus,186
2021-02,Camper Van / Trailer,0
2021-02,Camper Van / Trailer (Private Use),0
2021-02,Cash Van,0
2021-02,Construction Equipment Vehicle,0
2021-02,Construction Equipment Vehicle (Commercial),0
2021-02,Crane Mounted Vehicle,0
2021-02,Dumper,0
2021-02,E-Rickshaw With Cart (G),2216
2021-02,E-Rickshaw(P),10078
2021-02,Earth Moving Equipment,0
2021-02,Educational Institution Bus,0
2021-02,Excavator (Commercial),0
2021-02,Excavator (Nt),0
2021-02,Fire Fighting Vehicle,0
2021-02,Fire Tenders,0
2021-02,Fork Lift,0
2021-02,Goods Carrier,11
2021-02,Harvester,0
2021-02,Hearses,0
2021-02,Luxury Cab,0
2021-02,M-Cycle/Scooter,5932
2021-02,M-Cycle/Scooter-With Side Car,7
2021-02,Maxi Cab,0
2021-02,Mobile Canteen,0
2021-02,Mobile Clinic,0
2021-02,Mobile Workshop,0
2021-02,Moped,327
2021-02,Motor Cab,30
2021-02,Motor Car,584
2021-02,Motor Cycle/Scooter-Sidecar(T),0
2021-02,Motor Cycle/Scooter-Used For Hire,132
2021-02,Motorised Cycle (Cc > 25Cc),185
2021-02,Omni Bus,1
2021-02,Omni Bus (Private Use),0
2021-02,Power Tiller,0
2021-02,Private Service Vehicle,0
2021-02,Private Service Vehicle (Individual Use),0
2021-02,Recovery Vehicle,0
2021-02,Road Roller,0
2021-02,Three Wheeler (Goods),156
2021-02,Three Wheeler (Passenger),221
2021-02,Three Wheeler (Personal),6
2021-02,Tow Truck,0
2021-02,Tower Wagon,0
2021-02,Tractor (Commercial),0
2021-02,Tractor-Trolley(Commercial),0
